"OWNER";"TABLE_NAME";"COLUMN_ID";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"NULLABLE";"DATA_SCALE";"AVG_COL_LEN";"NUM_DISTINCT";"NUM_NULLS";"DENSITY";"DEFAULT_ON_NULL";"NUM_BUCKETS";"COMMENTS";"CONSTRAINTS"
"DIMP";"REGISTRO_TEMPORARIO_RCAD";22;"DSC_CAMPO_18";"VARCHAR2";300;"Y";;0;0;0;0;"NO";0;"descrição do campo 18";" (, )"
"DIMP";"REGISTRO_TEMPORARIO_RCAD";23;"DSC_CAMPO_19";"VARCHAR2";300;"Y";;0;0;0;0;"NO";0;"descrição do campo 19";" (, )"
"DIMP";"REGISTRO_TEMPORARIO_RCAD";24;"DSC_CAMPO_20";"VARCHAR2";300;"Y";;0;0;0;0;"NO";0;"descrição do campo 20";" (, )"
"DIMP";"REGISTRO_TEMPORARIO_RCAD";25;"DSC_CAMPO_21";"VARCHAR2";300;"Y";;0;0;0;0;"NO";0;"descrição do campo 21";" (, )"
"DIMP";"RE_IPPARCEIRA";1;"SEQ_RE";"NUMBER";22;"N";0;4;6057;0;0,000165098233448902;"NO";1;"Sequencial único do arquivo";"PK_RE_IPPARCEIRA (PRIMARY KEY, ENABLED); SYS_C00258074 (CHECK, ENABLED)"
"DIMP";"RE_IPPARCEIRA";2;"SEQ_RA";"NUMBER";22;"Y";0;5;688;0;0,00145348837209302;"NO";1;"Sequencial único do arquivo";"FK_RA_R_RA (FOREIGN KEY, ENABLED)"
"DIMP";"RE_IPPARCEIRA";3;"COD_CNPJ";"NUMBER";22;"Y";0;9;505;0;0,00198019801980198;"NO";1;"Número da inscrição do CNPJ	N		-	0300_03";" (, )"
"DIMP";"RE_IPPARCEIRA";4;"DSC_NOME";"VARCHAR2";150;"Y";;21;506;0;0,00197628458498024;"NO";1;"Nome Empresarial (Razão Social/denominação) da Instituição de pagamento. 	-	0300_04";" (, )"
"DIMP";"RE_IPPARCEIRA";5;"NOM_RESPONSAVEL";"VARCHAR2";150;"Y";;5;50;4877;0,02;"NO";1;"Nome da Pessoa Responsável pelo Contato -		0300_09
";" (, )"
"DIMP";"RE_IPPARCEIRA";6;"NUM_FONE";"NUMBER";22;"Y";0;3;78;4515;0,0128205128205128;"NO";1;"Número do telefone para contato	-			0300_10";" (, )"
"DIMP";"RE_IPPARCEIRA";7;"DSC_EMAIL";"VARCHAR2";150;"Y";;5;33;5216;0,0303030303030303;"NO";1;"Endereço Eletrônico oficial para atendimento de solicitações	 -			0300_11";" (, )"
"DIMP";"RF_ADQUIRENCIA";1;"SEQ_RF";"NUMBER";22;"N";0;5;105635;0;0,0000094665593789937;"NO";1;"Sequencial único do arquivo";"PK_RF_ADQUIRENCIA (PRIMARY KEY, ENABLED); SYS_C00258079 (CHECK, ENABLED)"
"DIMP";"RF_ADQUIRENCIA";2;"SEQ_RA";"NUMBER";22;"Y";0;5;5943;0;0,00016826518593303;"NO";1;"Sequencial único do arquivo";"FK_RA_R_RF (FOREIGN KEY, ENABLED)"
"DIMP";"RF_ADQUIRENCIA";3;"COD_CNPJ_ADQUI";"NUMBER";22;"Y";0;9;6496;0;0,000153940886699507;"NO";1;"Número da inscrição do CNPJ ou subadquirente		-	1110_06
";" (, )"
"DIMP";"RG_UF_DEST_MERC_SERV";1;"SEQ_RG";"NUMBER";22;"N";0;5;14834;0;0,0000674127005527841;"NO";1;"Sequencial único do arquivo";"PK_RG_UF_DEST_MERC_SERV (PRIMARY KEY, ENABLED); SYS_C00258082 (CHECK, ENABLED)"
"DIMP";"RG_UF_DEST_MERC_SERV";2;"SEQ_RA";"NUMBER";22;"Y";0;5;1076;0;0,000929368029739777;"NO";1;"Sequencial único do arquivo";"FK_RA_R_RG (FOREIGN KEY, ENABLED)"
"DIMP";"RG_UF_DEST_MERC_SERV";3;"COD_UF";"VARCHAR2";2;"Y";;3;27;0;0,037037037037037;"NO";1;"UF do destinatário da mercadoria/serviço		-	1120_02
";" (, )"
"DIMP";"RG_UF_DEST_MERC_SERV";4;"NUM_QTD";"NUMBER";22;"Y";0;4;2838;0;0,000352360817477097;"NO";1;"Quantidade de transações por UF Destino		quantidade de 1120 para a UF_DEST no arquivo
";" (, )"
"DIMP";"RH_AUTORIZ_PARCEIRA";1;"SEQ_RH";"NUMBER";22;"N";0;3;89;0;0,0112359550561798;"NO";1;"Sequencial único do arquivo";"PK_RH_AUTORIZ_PARCEIRA (PRIMARY KEY, ENABLED); SYS_C00258085 (CHECK, ENABLED)"
"DIMP";"RH_AUTORIZ_PARCEIRA";2;"SEQ_RA";"NUMBER";22;"Y";0;4;89;0;0,0112359550561798;"NO";1;"Sequencial único do arquivo";"FK_RA_R_RH (FOREIGN KEY, ENABLED)"
"DIMP";"RH_AUTORIZ_PARCEIRA";3;"TIP_AUTORIZ";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"Tipo de registro de autorização  1 ¿ Inclusão 2 ¿ Exclusão		-	0600_02
";" (, )"
"DIMP";"RH_AUTORIZ_PARCEIRA";4;"COD_CNPJ";"NUMBER";22;"Y";0;9;2;0;0,5;"NO";1;"CNPJ da instituição autorizada  -			0600_03
";" (, )"
"DIMP";"RH_AUTORIZ_PARCEIRA";5;"TIP_TRANSAC";"NUMBER";22;"Y";0;3;2;0;0,5;"NO";1;"Existirão transações comerciais (registros 1120) 0 ¿ Não 1 ¿ Sim	-		0600_04
";" (, )"
"DIMP";"RH_AUTORIZ_PARCEIRA";6;"DAT_INI_AUT";"DATE";7;"Y";;8;9;0;0,111111111111111;"NO";1;"Data de habilitação da instituição autorizada como detentora de autonomia exclusiva para envio das informações			0600_13
";" (, )"
