<<<<<<< HEAD
"OWNER";"TABLE_NAME";"COLUMN_ID";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"NULLABLE";"DATA_SCALE";"AVG_COL_LEN";"NUM_DISTINCT";"NUM_NULLS";"DENSITY";"DEFAULT_ON_NULL";"NUM_BUCKETS";"COMMENTS";"CONSTRAINTS"
"SISCOEX2";"ATRIBUTO_DINAMICO";1;"SEQ_ATRIBUTO_DINAMICO";"NUMBER";22;"N";0;4;3564;0;0,000280583613916947;"NO";1;"SEQ ATRIBUTO DINAMICO";"PK_ATRIBUTO_DINAMICO (PRIMARY KEY, ENABLED); SYS_C001546798 (CHECK, ENABLED)"
"SISCOEX2";"ATRIBUTO_DINAMICO";2;"SEQ_ITEM";"NUMBER";22;"Y";0;4;1120;0;0,000892857142857143;"NO";1;"SEQ ITEM";"FK_ITEM_DUIMP_R_ATR_DIN (FOREIGN KEY, ENABLED)"
"SISCOEX2";"ATRIBUTO_DINAMICO";3;"COD_ATRIBUTO_DINAMICO";"VARCHAR2";12;"Y";;10;16;0;0,0625;"NO";1;"Obtido do Catálogo de Produtos. Referencia: codigo.";" (, )"
"SISCOEX2";"ATRIBUTO_DINAMICO";4;"TXT_VLR_ATRIBUTO_DINAMICO";"VARCHAR2";1024;"Y";;2;42;3184;0,0238095238095238;"NO";1;"Obtido do Catálogo de Produtos. Referencia: valor.";" (, )"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";1;"SEQ_ATRIBUTO_DINAMICO_TRIB";"NUMBER";22;"N";0;4;1530;0;0,00065359477124183;"NO";1;"SEQ ATRIBUTO DINAMICO TRIB";"PK_ATRIBUTO_DINAMICO_TRIB (PRIMARY KEY, ENABLED); SYS_C001546800 (CHECK, ENABLED)"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";2;"SEQ_TRIBUTO_APLICADO";"NUMBER";22;"Y";0;5;1061;0;0,000942507068803016;"NO";1;"SEQ TRIBUTO APLICADO";"FK_ITEM_TRI_APL_R_ATR_DIN_TRIB (FOREIGN KEY, ENABLED)"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";3;"COD_ATRIBUTO_DINAMICO_TRIB";"VARCHAR2";12;"Y";;10;18;0;0,0555555555555556;"NO";1;"Codigo do atributo. Referencia: codigo.";" (, )"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";4;"VLR_ATRIBUTO_DINAMICO_TRIB";"VARCHAR2";1000;"Y";;5;59;0;0,0169491525423729;"NO";1;"Valor do atributo.Referencia: valor";" (, )"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";5;"DSC_ATRIBUTO_DINAMICO_TRIB";"VARCHAR2";80;"Y";;19;18;0;0,0555555555555556;"NO";1;"Descrição do abritubo. Referencia: descricao.";" (, )"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";6;"TXT_TIPO_ATRIBUTO";"VARCHAR2";100;"Y";;0;0;1530;0;"NO";0;"Tipo do Atributo. Referencia: tipoAtributo.";" (, )"
"SISCOEX2";"ATRIBUTO_DINAMICO_TRIB";7;"TXT_TIPO_CAMPO_ADICIONAL";"VARCHAR2";100;"Y";;7;3;0;0,333333333333333;"NO";1;"Tipo do Campo Adicional. Referencia: tipoCampoAdicional.";" (, )"
"SISCOEX2";"BENEFICIO";1;"SEQ_BENEFICIO";"NUMBER";22;"N";0;3;1;0;1;"NO";1;"SEQUENCIAL DA TABELA DE BENEFICIOS";"PK_BENEFICIO (PRIMARY KEY, ENABLED); SYS_C001546802 (CHECK, ENABLED)"
"SISCOEX2";"BENEFICIO";2;"DSC_BENEFICIO";"VARCHAR2";200;"Y";;44;1;0;1;"NO";1;"DESCRICAO DO BENEFICIO";" (, )"
"SISCOEX2";"BENEFICIO";3;"COD_TIPO_TRAT_TRIB";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"CODIGO DO TRATAMENTO TRIBUTARIO";"FK_BENEFICIO_R_TIP_TRAT (FOREIGN KEY, ENABLED)"
"SISCOEX2";"BENEFICIO";4;"STA_BENEFICIO";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"STATUS DO BENEFICIO";" (, )"
"SISCOEX2";"BENEFICIO";5;"DAT_INI_VIGENCIA";"DATE";7;"Y";;8;1;0;1;"NO";1;"DATA DE INICIO DA VIGENCIA DO BENEFICIO";" (, )"
"SISCOEX2";"BENEFICIO";6;"DAT_FIM_VIGENCIA";"DATE";7;"Y";;1;0;1;0;"NO";0;"DATA DO FIM DA VIGENCIA DO BENEFICIO";" (, )"
"SISCOEX2";"BENEFICIO";7;"DAT_INCLUSAO";"DATE";7;"Y";;8;1;0;1;"NO";1;"DATA DE INCLUSAO DO BENEFICIO";" (, )"
"SISCOEX2";"BENEFICIO";8;"DSC_INI_FUNDAM_LEGAL";"VARCHAR2";2000;"Y";;96;1;0;1;"NO";1;"INICIO TEXTO FUNDAMENTACAO LEGAL";" (, )"
"SISCOEX2";"BENEFICIO";9;"DSC_FIM_FUNDAM_LEGAL";"VARCHAR2";2000;"Y";;2;1;0;1;"NO";1;"FIM TEXTO FUNAMENTACAO LEGAL";" (, )"
"SISCOEX2";"BENEFICIO";10;"DSC_FUNDAM_LEGAL_IMPRESSA";"VARCHAR2";2000;"Y";;0;0;1;0;"NO";0;"FUNDAMENTACAO LEGAL CONCATENADA";" (, )"
"SISCOEX2";"BENEFICIO";11;"STA_DIF_VINC_TRM_ACORDO";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS DIFERIMENTO VICULO TERMO DE ACORDO";" (, )"
"SISCOEX2";"BENEFICIO";12;"STA_APENAS_PROTOC_INTEN";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS SE EXIGIR APENAS PROTOCOLO DE INTENCAO";" (, )"
"SISCOEX2";"BENEFICIO";13;"STA_EXIGE_RESOL_CONDEC";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS CONF EXIGE RESOLUCAO CONDEC";" (, )"
"SISCOEX2";"BENEFICIO";14;"STA_PERMITE_REQ_RESOL_CONDEC";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS PERMITE REQUERIMENTO RESOLUCAO CONDEC";" (, )"
"SISCOEX2";"BENEFICIO";15;"STA_TERMO_ACORDO_REGIME";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS TERMO ACORDO REGIME";" (, )"
"SISCOEX2";"BENEFICIO";16;"STA_RESOL_CONDEC";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS RESOLUCAO CONDEC";" (, )"
"SISCOEX2";"BENEFICIO";17;"STA_CERTIF_SIMILAR";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS CERTIFICADO SIMILAR";" (, )"
"SISCOEX2";"BENEFICIO";18;"STA_EXTENSIVO_ST";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"STATUS EXTENSIVO ST";" (, )"
"SISCOEX2";"BENEFICIO";19;"STA_ENVOLVE_DIFERIM";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS ENVOLVE DIFERIMENTO";" (, )"
"SISCOEX2";"BENEFICIO";20;"STA_EXIGE_CERT_NEG_DEB";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"STATUS EXIGE CERTIDAO NEGATIVA DE DEBITOS";" (, )"
"SISCOEX2";"BENEFICIO";21;"STA_COMPET_CEBEF";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS COMPETENCIA CEBEF";" (, )"
"SISCOEX2";"BENEFICIO";22;"STA_EXIGE_NAO_SIMILAR";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS EXIGE NAO SIMILAR";" (, )"
"SISCOEX2";"BENEFICIO";23;"STA_REGIME_ADMIS_TEMP";"NUMBER";22;"Y";0;2;1;0;1;"NO";1;"STATUS REGIME ADMISSAO TEMPORARIA";" (, )"
"SISCOEX2";"BENEFICIO";24;"VLR_PERCENT_DIFERM";"NUMBER";22;"Y";2;2;1;0;1;"NO";1;"VALOR PERCENTUAL DIFERIMENTO";" (, )"
"SISCOEX2";"BENEFICIO";25;"STA_PERMITE_DEF_AUTOMATICO";"NUMBER";22;"Y";0;0;0;1;0;"NO";0;"Indica se o sistema permite a definição automática (1 = Sim, 0 = Não).";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";1;"SEQ_CALCULO_TRIBUTACAO";"NUMBER";22;"N";0;5;15954;0;0,0000626802055910743;"NO";1;"SEQ CALC TRIBUTACAO";"PK_CALCULO_TRIBUTACAO (PRIMARY KEY, ENABLED); SYS_C001546804 (CHECK, ENABLED)"
"SISCOEX2";"CALCULO_TRIBUTACAO";2;"COD_TIPO_IMPOSTO";"VARCHAR2";2;"Y";;2;5;0;0,2;"NO";1;"Memória de Cálculo por Código de Tipo de Imposto.
";"FK_TIPO_IMPOSTO_R_CALCULO_TRIB (FOREIGN KEY, ENABLED)"
"SISCOEX2";"CALCULO_TRIBUTACAO";3;"COD_FUNDAMENTO_LEGAL_N";"NUMBER";22;"Y";0;4;6;0;0,166666666666667;"NO";1;"COD FUNDAMENTO LEGAL N";"FK_FUND_LEGAL_N_R_CALC_TRIB (FOREIGN KEY, ENABLED)"
"SISCOEX2";"CALCULO_TRIBUTACAO";4;"VLR_PERC_REDUCAO_BC";"NUMBER";22;"Y";5;0;0;15954;0;"NO";0;"Percentual de Redução da Base de Cálculo (%). Referencia:
percReducaoBaseCalculo.";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";5;"COD_TIPO_ALIQUOTA";"VARCHAR2";3;"Y";;2;2;753;0,5;"NO";1;"COD TIPO ALIQUOTA";"FK_TIPO_ALIQ_R_CALCULO_TRIB (FOREIGN KEY, ENABLED)"
"SISCOEX2";"CALCULO_TRIBUTACAO";6;"SEQ_ITEM";"NUMBER";22;"Y";0;4;3961;0;0,000252461499621308;"NO";1;"SEQ ITEM";"FK_ITEM_DUIMP_R_CALCULO_TRIB (FOREIGN KEY, ENABLED)"
"SISCOEX2";"CALCULO_TRIBUTACAO";7;"VLR_CALC";"NUMBER";22;"Y";5;5;11412;292;0,000087627059235892;"NO";1;"Valor Calculado em Real. Referencia: valorCalculado.";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";8;"COD_INDICACAO_TRIBUTADO";"NUMBER";22;"Y";0;3;2;0;0,5;"NO";1;"Indicador de tributado. Referencia: indicadorTributado.
Domínio: 1 – Sim, 2 – Não";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";9;"VLR_BASE_CALCULO";"NUMBER";22;"Y";2;6;6172;333;0,00016202203499676;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";10;"VLR_BASE_CALC_ESPECIFICA";"NUMBER";22;"Y";2;2;39;15913;0,0256410256410256;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";11;"VLR_BASE_CALC_REDZ";"NUMBER";22;"Y";2;0;0;15954;0;"NO";0;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";12;"VLR_ALIQUOTA";"NUMBER";22;"Y";2;4;41;333;0,024390243902439;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";13;"VLR_ALQT_ESPECIFICA";"NUMBER";22;"Y";2;2;3;15913;0,333333333333333;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";14;"VLR_ALQT_REDZ";"NUMBER";22;"Y";2;2;2;15944;0,5;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";15;"VLR_PERC_REDCUCAO_ALQT_RDZ";"NUMBER";22;"Y";2;0;0;15954;0;"NO";0;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";16;"VLR_A_REDUZIR";"NUMBER";22;"Y";2;2;8;15944;0,125;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";17;"VLR_DEVIDO";"NUMBER";22;"Y";2;5;11407;292;0,0000876654685719295;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";18;"VLR_SUSPENSO";"NUMBER";22;"Y";2;3;5054;9679;0,000197863078749505;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";19;"VLR_IMPOSTO_RECOLHER";"NUMBER";22;"Y";2;4;6413;292;0,000155933260564478;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";20;"VLR_NORMAL";"NUMBER";22;"Y";2;5;11425;292;0,000087527352297593;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";21;"VLR_ORIG_DEVIDO";"NUMBER";22;"Y";2;0;0;15954;0;"NO";0;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";22;"VLR_PERC_PAG_PROPORCIONAL";"NUMBER";22;"Y";2;2;1;15950;1;"NO";1;"";" (, )"
"SISCOEX2";"CALCULO_TRIBUTACAO";23;"VLR_CALC_PAG_PROPORCIONAL";"NUMBER";22;"Y";2;0;0;15954;0;"NO";0;"";" (, )"
"SISCOEX2";"CODIGO_SITRAM_BENEFICIO";1;"SEQ_BENEFICIO";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"SEQUENCIAL DA TABELA DE BENEFICIOS";"FK_COD_SITRAM_R_BENF (FOREIGN KEY, ENABLED)"
"SISCOEX2";"CODIGO_SITRAM_BENEFICIO";2;"COD_SITRAM";"VARCHAR2";6;"Y";;5;1;0;1;"NO";1;"CODIGO DO DOCUMENTO";" (, )"
"SISCOEX2";"CODIGO_SITRAM_BENEFICIO";3;"SEQ_CODIGO_SITRAM_BENEFICIO";"NUMBER";22;"N";0;3;1;0;1;"NO";1;"";"SYS_C001560208 (CHECK, ENABLED)"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";1;"SEQ_BENEFICIO";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"SEQUENCIAL DA TABELA DE BENEFICIOS";"FK_COMP_FUN_R_BENEFICIO (FOREIGN KEY, ENABLED)"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";2;"COD_ORDEM_COMPLEMENTO";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"CODIGO QUE REPRESENTA A ORDENACAO DO COMPLEMENTO DO BENEFICIO";" (, )"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";3;"DSC_TIPO_COMPLEMENTO";"VARCHAR2";20;"Y";;12;1;0;1;"NO";1;"TIPO DE COMPLEMENTO";" (, )"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";4;"VLR_INTERVALO_INICIAL";"VARCHAR2";10;"Y";;0;0;1;0;"NO";0;"VALOR INTERVALO INICIAL";" (, )"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";5;"VLR_INTERVALO_FINAL";"VARCHAR2";10;"Y";;0;0;1;0;"NO";0;"VALOR INTERVALO FINAL";" (, )"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";6;"TXT_LIVRE";"VARCHAR2";300;"Y";;63;1;0;1;"NO";1;"CAMPO PARA TEXTO LIVRE";" (, )"
"SISCOEX2";"COMP_FUND_LEG_BENEFICIO";7;"SEQ_COMP_FUND_LEG_BENEFICIO";"NUMBER";22;"N";0;3;1;0;1;"NO";1;"";"SYS_C001560207 (CHECK, ENABLED)"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";1;"SEQ_COMP_FRETE_AEREA";"NUMBER";22;"N";0;4;52;0;0,0192307692307692;"NO";1;"sequencial do componente de frete aerea.";"PK_COMP_FRETE_AEREA (PRIMARY KEY, ENABLED)"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";2;"SEQ_CARGA_AEREA";"NUMBER";22;"Y";0;4;52;0;0,0192307692307692;"NO";1;"sequencial da carga aerea.";"FK_CARGA_AEREA (FOREIGN KEY, ENABLED)"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";3;"TIP_TOTAL_MOEDA";"VARCHAR2";30;"Y";;19;1;0;1;"NO";1;"tipo de totalizador do componente do frete.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";4;"TXT_COLLECT_MOEDA";"VARCHAR2";3;"Y";;4;2;1;0,5;"NO";1;"código da moeda utilizada neste componente de frete (iso-4217).";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";5;"VLR_COLLECT_VALOR";"NUMBER";22;"Y";7;5;41;1;0,024390243902439;"NO";1;"valor deste componente de frete.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";6;"TXT_PREPAID_MOEDA";"VARCHAR2";3;"Y";;4;2;3;0,5;"NO";1;"código da moeda utilizada neste componente de frete (iso-4217).";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";7;"VLR_PREPAID_VALOR";"NUMBER";22;"Y";7;3;4;3;0,25;"NO";1;"valor deste componente de frete.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AEREA";8;"TXT_FLAG_COMPONETE_TIPO";"VARCHAR2";1;"Y";;2;1;0;1;"NO";1;"flag para identificar se é componente de frete destino ou origem.";"CKC_TXT_FLAG_COMPONETE_TIPO (CHECK, ENABLED)"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";1;"SEQ_COMP_FRETE_AQUAVIARIA";"NUMBER";22;"N";0;5;2824;0;0,000354107648725212;"NO";1;"sequencial do componente de frete aquaviaria.";"PK_COMP_FRETE_AQUAVIARIA (PRIMARY KEY, ENABLED)"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";2;"SEQ_CARGA_AQUAVIARIA";"NUMBER";22;"Y";0;5;704;258;0,001406;"NO";254;"código da carga aquaviaria.";"FK_CARGA_AQUAVIARIA (FOREIGN KEY, ENABLED)"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";3;"DSC_COMPONETE_FRETE";"VARCHAR2";200;"Y";;21;16;0;0,0625;"NO";1;"descrição do componente.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";4;"COD_COMPONETE_FRETE";"VARCHAR2";3;"Y";;4;16;0;0,0625;"NO";1;"código do componente do frete.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";5;"COD_MOEDA";"VARCHAR2";3;"Y";;4;10;0;0,1;"NO";1;"código da moeda utilizada no frete do componente.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";6;"VLR_MOEDA";"NUMBER";22;"Y";7;5;933;0;0,00107181136120043;"NO";1;"valor do frete na moeda utilizada pelo componente.";" (, )"
"SISCOEX2";"COMPONENTE_FRETE_AQUAVIARIA";7;"TXT_PAGAMENTO";"VARCHAR2";7;"Y";;8;2;258;0,5;"NO";1;"tipo de pagamento.";" (, )"
"SISCOEX2";"CONDICAO_DEFERIMENTO";1;"SEQ_ID";"NUMBER";22;"N";0;;;;;"NO";;"código autonumérico de identificação do registro.";"PK_CONDICAO_DEFERIMENTO (PRIMARY KEY, ENABLED); SYS_C001560191 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";2;"TXT_DESCRICAO";"VARCHAR2";100;"N";;;;;;"NO";;"nome do tipo de documento auxiliar.";"SYS_C001560192 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";3;"NUM_PRAZO";"NUMBER";22;"N";0;;;;;"NO";;"prazo da condiçao.";"SYS_C001560193 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";4;"TIP_PRAZO";"VARCHAR2";10;"N";;;;;;"NO";;"tipo do prazo.";"SYS_C001560194 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";5;"SIT_SITUACAO";"VARCHAR2";10;"N";;;;;;"NO";;"situação do registro.";"SYS_C001560195 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";6;"DAT_CRIACAO";"TIMESTAMP(6)";11;"N";6;;;;;"NO";;"data de criação do registro.";"SYS_C001560196 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";7;"DAT_ATUALIZACAO";"TIMESTAMP(6)";11;"Y";6;;;;;"NO";;"data de atualização do registro.";" (, )"
"SISCOEX2";"CONDICAO_DEFERIMENTO";8;"DAT_EXCLUSAO";"TIMESTAMP(6)";11;"Y";6;;;;;"NO";;"data de exclusão do registro.";" (, )"
"SISCOEX2";"CONDICAO_DEFERIMENTO";9;"COD_USU_CRIACAO";"NUMBER";22;"N";0;;;;;"NO";;"código do usuário que criou o registro.";"SYS_C001560197 (CHECK, ENABLED)"
"SISCOEX2";"CONDICAO_DEFERIMENTO";10;"COD_USU_ATUALIZACAO";"NUMBER";22;"Y";0;;;;;"NO";;"código do usuário que atualizou o registro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";1;"SEQ_ID";"NUMBER";22;"N";0;;;;;"NO";;"código autonumérico de identificação do registro.";"PK_CONFIGURACOES_GERAIS (PRIMARY KEY, ENABLED); SYS_C001560186 (CHECK, ENABLED)"
"SISCOEX2";"CONFIGURACOES_GERAIS";2;"TXT_FLAG_INTERNA";"VARCHAR2";100;"Y";;;;;;"NO";;"flag de validação do sistema.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";3;"TXT_DESCRICAO";"VARCHAR2";100;"Y";;;;;;"NO";;"nome da configuração.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";4;"TXT_TIPO_PARAMETRO";"VARCHAR2";100;"Y";;;;;;"NO";;"tipo do parâmetro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";5;"NUM_TAMANHO";"NUMBER";22;"Y";4;;;;;"NO";;"tamanho.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";6;"TXT_VALOR_PARAMETRO";"VARCHAR2";500;"Y";;;;;;"NO";;"valor do parâmetro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";7;"TXT_FLAG_GESTOR_ATUALIZA";"VARCHAR2";1;"Y";;;;;;"NO";;"flag sim ou não para saber se o gestor pode ou não atualizar o registro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";8;"SIT_SITUACAO";"VARCHAR2";10;"N";;;;;;"NO";;"situação do registro.";"SYS_C001560187 (CHECK, ENABLED)"
"SISCOEX2";"CONFIGURACOES_GERAIS";9;"DAT_CRIACAO";"TIMESTAMP(6)";11;"N";6;;;;;"NO";;"data de criação do registro.";"SYS_C001560188 (CHECK, ENABLED)"
"SISCOEX2";"CONFIGURACOES_GERAIS";10;"DAT_ATUALIZACAO";"TIMESTAMP(6)";11;"Y";6;;;;;"NO";;"data de atualização do registro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";11;"DAT_EXCLUSAO";"TIMESTAMP(6)";11;"Y";6;;;;;"NO";;"data de exclusão do registro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";12;"COD_USU_CRIACAO";"NUMBER";22;"N";0;;;;;"NO";;"código do usuário que criou o registro.";"SYS_C001560189 (CHECK, ENABLED)"
"SISCOEX2";"CONFIGURACOES_GERAIS";13;"COD_USU_ATUALIZACAO";"NUMBER";22;"Y";0;;;;;"NO";;"código do usuário que atualizou o registro.";" (, )"
"SISCOEX2";"CONFIGURACOES_GERAIS";14;"TXT_CODIGO";"VARCHAR2";100;"Y";;;;;;"NO";;"código para controle do usúario referente a configuração.";" (, )"
"SISCOEX2";"DECLARACAO_ADUANEIRA_VINCULADA";1;"SEQ_DECL_ADUANEIRA_VINCULADA";"NUMBER";22;"N";0;4;547;0;0,00182815356489945;"NO";1;"SEQ DECL ADUANEIRA VINCULADA";"PK_DEC_ADUANEIRA_VINCULADA (PRIMARY KEY, ENABLED); SYS_C001546806 (CHECK, ENABLED)"
"SISCOEX2";"DECLARACAO_ADUANEIRA_VINCULADA";2;"SEQ_ITEM";"NUMBER";22;"Y";0;4;547;0;0,00182815356489945;"NO";1;"SEQ ITEM";"FK_ITEM_DUIMP_R_DEC_ADU_VINC (FOREIGN KEY, ENABLED)"
"SISCOEX2";"DECLARACAO_ADUANEIRA_VINCULADA";3;"TIP_DECLARACAO_VINCULADA";"VARCHAR2";1;"Y";;2;1;0;1;"NO";1;"Indica o tipo da declaração vinculada informada. Referencia:
tipo. Domínio: 1 - DUIMP, 2 -DU-E, 3 - DI, 4 - DE;";" (, )"
"SISCOEX2";"DECLARACAO_ADUANEIRA_VINCULADA";4;"NUM_DECLARACAO_VINCULADA";"VARCHAR2";16;"Y";;16;191;0;0,00523560209424084;"NO";1;"O número da declaração vinculada informada, conforme o tipo
selecionado (DUIMP, DU-E, DI e DEE).Referencia: numero.";" (, )"
