OWNER;TABLE_NAME;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COMMENTS;CONSTRAINTS
SISAGUA;PEDIDO;328;N;15;SEQ_GRAFICA;NUMBER;22;Y;0;3;2;0;NO;;FK_GRA_R_PED (FOREIGN KEY: ENABLED)
SISAGUA;PEDIDO;328;N;16;UID_GERACAO_DEBITO;VARCHAR2;36;Y;;14;111;217;NO;Campo respons�vel por identificar uma solicita��o de cria��o de d�bito  no sistema de conta corrente.; (: )
SISAGUA;PEDIDO;328;N;17;SEQ_DEBITO_CC;NUMBER;22;Y;0;2;17;311;NO;Campo chave primaria da tabela que ir� utilizar a sequence SEQ_DEBITO.;FK_DEBITO_R_PEDIDO (FOREIGN KEY: ENABLED)
SISAGUA;PEDIDO_FLUXO;4459;N;1;SEQ_PEDIDO_GRAFICA;NUMBER;22;Y;0;4;662;0;NO;CHAVE ESTRANGEIRA DO PEDIDO;FK_PED_GRA_R_PED_FLU (FOREIGN KEY: ENABLED)
SISAGUA;PEDIDO_FLUXO;4459;N;2;DAT_FLUXO;DATE;7;Y;;8;3625;0;NO;DATA A A��O DO FLUXO; (: )
SISAGUA;PEDIDO_FLUXO;4459;N;3;DSC_FLUXO;VARCHAR2;2000;Y;;40;564;1;NO;DESCRI��O DA A��O DO FLUXO; (: )
SISAGUA;PEDIDO_FLUXO;4459;N;4;DAT_PROCESSAMENTO;DATE;7;Y;;8;2;0;NO;Data do processamento do fluxo.; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;1;SEQ_PEDIDO_GRAFICA;NUMBER;22;N;0;4;662;0;NO;SEQUENCIAL DO PEDIDO;PK_PEDIDO_GRAFICA (PRIMARY KEY: ENABLED)- SYS_C00106664 (C: ENABLED)
SISAGUA;PEDIDO_GRAFICA;662;N;2;COD_PEDIDO;NUMBER;22;Y;0;4;662;0;NO;C�DIGO DO PEDIDO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;3;DAT_PEDIDO;DATE;7;Y;;8;660;0;NO;DATA DO PEDIDO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;4;COD_CNPJ;NUMBER;22;Y;0;9;133;1;NO;CNPJ DO SOLICITANTE; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;5;DSC_RAZAO_SOCIAL;VARCHAR2;200;Y;;39;132;1;NO;RAQZ�O SOCIAL DO SOLICITANTE; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;6;STA_PEDIDO;NUMBER;22;Y;0;3;5;1;NO;STATUS DO PEDIDO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;7;QTD_SELOS;NUMBER;22;Y;0;4;59;0;NO;QUANTIDADE DE SELOS DO PEDIDO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;8;VLR_UNITARIO;NUMBER;22;Y;2;2;1;0;NO;VALOR DE CADA SELO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;9;VLR_TOTAL;NUMBER;22;Y;2;2;1;0;NO;VALOR TOTAL DO PEDIDO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;10;DAT_VALIDADE_SELO;DATE;7;Y;;1;0;662;NO;DATA DE VALIDADE DOS SELOS DO PEDIDO; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;11;DSC_OBSERVACAO;VARCHAR2;500;Y;;3;8;654;NO;OBSERVA��O; (: )
SISAGUA;PEDIDO_GRAFICA;662;N;12;SEQ_GRAFICA;NUMBER;22;Y;0;3;1;0;NO;;FK_GRA_PED_GRA (FOREIGN KEY: ENABLED)
SISAGUA;SELO;12;N;1;SEQ_SELO;NUMBER;22;N;0;3;12;0;NO;campo chave;PK_SELO (PRIMARY KEY: ENABLED)- SYS_C0080233 (C: ENABLED)
SISAGUA;SELO;12;N;2;SEQ_PEDIDO;NUMBER;22;N;0;3;5;0;NO;Sequenciado do pedido relacionado;FK_PED_R_SEL (FOREIGN KEY: ENABLED)- SYS_C0080234 (C: ENABLED)
SISAGUA;SELO;12;N;3;NUM_SELO;VARCHAR2;20;N;;3;3;0;NO;numero de cada selo gerado para o pedido;SYS_C0080235 (C: ENABLED)
SISAGUA;SELO;12;N;4;NUM_ALEATORIO;VARCHAR2;8;N;;2;4;0;NO;N�mero Aleat�rio do SELO;SYS_C0080236 (C: ENABLED)
