"OWNER";"TABLE_NAME";"COLUMN_ID";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"NULLABLE";"DATA_SCALE";"AVG_COL_LEN";"NUM_DISTINCT";"NUM_NULLS";"DENSITY";"DEFAULT_ON_NULL";"NUM_BUCKETS";"COMMENTS";"CONSTRAINTS"
"IPVA2";"CERTIDAO_QUITACAO";3;"NUM_CHASSI";"VARCHAR2";25;"Y";;18;918656;0;0,00000108854674655148;"NO";1;"Guarda o número do chassi";" (, )"
"IPVA2";"CERTIDAO_QUITACAO";4;"DAT_VALIDADE_CERTIDAO";"DATE";7;"Y";;8;1094;0;0,000914076782449726;"NO";1;"Validade da certidao";" (, )"
"IPVA2";"CERTIDAO_QUITACAO";5;"DAT_EMISSAO";"DATE";7;"Y";;8;1293824;0;0,000000772902651365255;"NO";1;"Data da emissao da certidão";" (, )"
"IPVA2";"CID";1;"SEQ_CID";"NUMBER";22;"N";0;5;14224;0;0,0000703037120359955;"NO";1;"Sequencial do CID";"PK_CID (PRIMARY KEY, ENABLED); SYS_C001564172 (CHECK, ENABLED)"
"IPVA2";"CID";2;"COD_CID";"VARCHAR2";15;"N";;6;14224;0;0,0000703037120359955;"NO";1;"Codigo do CID";"SYS_C001564173 (CHECK, ENABLED)"
"IPVA2";"CID";3;"DESC_CID";"VARCHAR2";255;"N";;60;14190;0;0,0000704721634954193;"NO";1;"Descricao do CID";"SYS_C001564174 (CHECK, ENABLED)"
"IPVA2";"CID";4;"STA_CID";"NUMBER";22;"N";0;3;1;0;1;"NO";1;"Status do CID";"SYS_C001564175 (CHECK, ENABLED)"
"IPVA2";"CONFIRMA_USUARIO";1;"SEQ_CONFIRMA_USUARIO";"NUMBER";22;"N";0;5;1;0;1;"NO";1;"Sequencia do confirma usuário";"PK_CONFIRMA_USUARIO (PRIMARY KEY, ENABLED); SYS_C001524469 (CHECK, ENABLED)"
"IPVA2";"CONFIRMA_USUARIO";2;"TXT_EMAIL";"VARCHAR2";40;"N";;31;1;0;1;"NO";1;"Email do usuário à confirmar cadastro";"CONFIRMA_USUARIO_UK1 (UNIQUE, ENABLED); SYS_C001524470 (CHECK, ENABLED)"
"IPVA2";"CONFIRMA_USUARIO";3;"COD_CONFIRMA";"VARCHAR2";40;"N";;9;1;0;1;"NO";1;"Código de confirmação gerado";"SYS_C001524471 (CHECK, ENABLED)"
"IPVA2";"CONFIRMA_USUARIO";4;"SEQ_USUARIO";"NUMBER";22;"Y";0;0;0;1;0;"NO";0;"Identificador do usuário ao qual pertence a confirmação de usuário";"FK_USUARIO_R_CONFIRMA_USUARIO (FOREIGN KEY, ENABLED)"
"IPVA2";"CONFIRMA_USUARIO";5;"DAT_INCLUSAO";"DATE";7;"N";;8;1;0;1;"NO";1;"Data de inclusão do registro";"SYS_C001524472 (CHECK, ENABLED)"
"IPVA2";"CONFIRMA_USUARIO";6;"STA_REENVIADO";"NUMBER";22;"Y";0;3;1;0;1;"NO";1;"Indica se o código de confirmação já foi reenviado";" (, )"
"IPVA2";"CORRECAO_DAE";1;"SEQ_CORRECAO_DAE";"NUMBER";22;"N";0;5;33455;0;0,00003;"NO";254;"SEQUENCIAL DO ITEM DA CORREÇÃO DE DAE REJEITADO";"PK_CORRECAO_DAE (PRIMARY KEY, ENABLED); SYS_C001523094 (CHECK, ENABLED)"
"IPVA2";"CORRECAO_DAE";2;"COD_IDENTIFICADOR_DAE";"NUMBER";22;"Y";0;10;32556;0;0,0000307163042142769;"NO";1;"CODIGO IDENTIFICADOR DO DAE EMITIDO";" (, )"
"IPVA2";"CORRECAO_DAE";3;"COD_IDENTIFICADOR_CLONE";"NUMBER";22;"Y";0;10;33454;1;0,0000298917917139953;"NO";1;"CODIGO IDENTIFICADOR DAE EMITIDO CLONADO
";" (, )"
"IPVA2";"CORRECAO_DAE";4;"DAT_CLONE";"DATE";7;"Y";;8;7698;1;0,00012990387113536;"NO";1;"DATA QUE FOI FEITO O CLONE DO DAE ORIGINAL";" (, )"
"IPVA2";"CORRECAO_DAE";5;"DAT_ULTIMO_ENVIO";"DATE";7;"Y";;8;13274;1;0,0000753352418261262;"NO";1;"DATA DO ULTIMO ENVIO";" (, )"
"IPVA2";"CORRECAO_DAE";6;"QTD_TENTATIVAS";"NUMBER";22;"Y";0;3;4;1;0,0000149458958569977;"NO";4;"QAUNTIDADE DE TENTATIVAS DE ENVIO AO RECEITA";" (, )"
"IPVA2";"CORRECAO_DAE";7;"STA_CORRECAO";"NUMBER";22;"Y";0;3;2;1;0,0000149458958569977;"NO";2;"STATUS DA CORREÇAO";" (, )"
"IPVA2";"CORRECAO_DAE";8;"DSC_ERRO_ENVIO";"VARCHAR2";150;"Y";;2;322;33126;0,003067;"NO";254;"DESCRIÇÃO DO ERRO, CASO OCORRA.";" (, )"
"IPVA2";"CORRECAO_DAE";9;"SEQ_DAE_REJEITADO";"NUMBER";22;"Y";0;5;33344;0;0,00003;"NO";254;"SEQUENCIAL DO DAE REJEITADO";" (, )"
"IPVA2";"CRM";1;"SEQ_CRM";"NUMBER";22;"N";0;4;653;0;0,00153139356814701;"NO";1;"Sequencial do CRM";"PK_CRM (PRIMARY KEY, ENABLED); SYS_C001564167 (CHECK, ENABLED)"
"IPVA2";"CRM";2;"NUM_CRM";"NUMBER";22;"N";0;5;651;0;0,00153609831029186;"NO";1;"Número do CRM do especialista";"SYS_C001564168 (CHECK, ENABLED)"
"IPVA2";"CRM";3;"COD_UF_CRM";"VARCHAR2";2;"N";;3;10;0;0,000765696784073507;"NO";10;"Código UF do especialista";"SYS_C001564169 (CHECK, ENABLED)"
"IPVA2";"CRM";4;"NOM_ESPECIALISTA";"VARCHAR2";150;"N";;27;637;0;0,00156985871271586;"NO";1;"Nome do especialista";"SYS_C001564170 (CHECK, ENABLED)"
"IPVA2";"CRM";5;"NUM_CPF_ESPECIALISTA";"NUMBER";22;"Y";0;4;287;358;0,00348432055749129;"NO";1;"CPF do Especialista";" (, )"
"IPVA2";"DAE_GERADO";1;"SEQ_DAE_GERADO";"NUMBER";22;"N";0;;;;;"NO";;"Identificador do DAE gerado";"PK_DAE_GERADOS (PRIMARY KEY, ENABLED); SYS_C001565182 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO";2;"SEQ_TIPO_EMISSAO_DAE";"NUMBER";22;"N";0;;;;;"NO";;"Tipo de emissão do DAE";"FK_TIP_DAE_R_DAE (FOREIGN KEY, ENABLED); SYS_C001565183 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO";3;"SEQ_DAE_GERADO_ORIGEM";"NUMBER";22;"Y";0;;;;;"NO";;"Origem de geração do DAE";"FK_ORI_DAE_R_DAE (FOREIGN KEY, ENABLED)"
"IPVA2";"DAE_GERADO";4;"DAT_VALIDADE";"DATE";7;"Y";;;;;;"NO";;"Validade do DAE";" (, )"
"IPVA2";"DAE_GERADO";5;"COD_CHASSI";"VARCHAR2";30;"Y";;;;;;"NO";;"Chassi vinculado ao DAE";" (, )"
"IPVA2";"DAE_GERADO";6;"DAT_GERACAO";"DATE";7;"N";;;;;;"NO";;"Data de geração do DAE";"SYS_C001565184 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO";7;"COD_IDENTIFICADOR_UNICO";"VARCHAR2";50;"N";;;;;;"NO";;"Identificador único do DAE";"DAE_GERADO_UK1 (UNIQUE, ENABLED); SYS_C001565185 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO_DEBITO";1;"SEQ_DAE_GERADO_DEBITO";"NUMBER";22;"N";0;;;;;"NO";;"Identificador do vínculo DAE x débito";"PK_DAEGERADOS_DEBITO (PRIMARY KEY, ENABLED); SYS_C001565190 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO_DEBITO";2;"SEQ_DAE_GERADO";"NUMBER";22;"N";0;;;;;"NO";;"DAE gerado vinculado";"DAE_GERADO_DEBITO_UK1 (UNIQUE, ENABLED); FK_DAE_R_DAE_DEB (FOREIGN KEY, ENABLED); SYS_C001565191 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO_DEBITO";3;"SEQ_DEBITO";"NUMBER";22;"N";0;;;;;"NO";;"Débito vinculado ao DAE";"DAE_GERADO_DEBITO_UK1 (UNIQUE, ENABLED); SYS_C001565192 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO_ORIGEM";1;"SEQ_DAE_GERADO_ORIGEM";"NUMBER";22;"N";0;3;4;0;0,25;"NO";1;"Identificador da origem do DAE";"PK_DAE_GERADO_ORIGEM (PRIMARY KEY, ENABLED); SYS_C001565177 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO_ORIGEM";2;"COD_ORIGEM";"NUMBER";22;"N";0;3;4;0;0,25;"NO";1;"Código da origem do DAE";"DAE_GERADO_ORIGEM_UK1 (UNIQUE, ENABLED); SYS_C001565178 (CHECK, ENABLED)"
"IPVA2";"DAE_GERADO_ORIGEM";3;"DSC_ORIGEM";"VARCHAR2";100;"N";;14;4;0;0,25;"NO";1;"Descrição da origem do DAE";"SYS_C001565179 (CHECK, ENABLED)"
"IPVA2";"DAE_RESTITUICAO";1;"SEQ_DAE_RESTITUICAO";"NUMBER";22;"N";0;5;11873;0;0,000084224711530363;"NO";1;"Sequencial da tabela DAE_RESTITUICAO alimentado pela Sequence SQ_DAE_RESTITUICAO.";"PK_DAE_RESTITUICAO (PRIMARY KEY, ENABLED)"
"IPVA2";"DAE_RESTITUICAO";2;"SEQ_PROCESSO";"NUMBER";22;"Y";0;5;6747;0;0,000148214021046391;"NO";1;"Identificador referenciado  da Restituição";" (, )"
"IPVA2";"DAE_RESTITUICAO";3;"SEQ_DAE_EMITIDO";"NUMBER";22;"Y";0;7;10946;754;0,0000913575735428467;"NO";1;"Identificador referenciado da DAE_Emitida";" (, )"
"IPVA2";"DAE_RESTITUICAO";4;"SEQ_DAE_REJEITADO";"NUMBER";22;"Y";0;2;744;11119;0,00134408602150538;"NO";1;"Identificador referenciado da DAE_REJEITADO.";" (, )"
"IPVA2";"DAE_RESTITUICAO";5;"VLR_RESTITUIR";"NUMBER";22;"Y";2;5;7394;0;0,000135244793075467;"NO";1;"Valor a ser pago na restituição";" (, )"
"IPVA2";"DEBITO_ICMS_VEICULO";1;"SEQ_DEBITO_ICMS_VEICULO";"NUMBER";22;"N";0;5;102910;0;0,00000971722864639005;"NO";1;"SEQUENCIAL DE DEBITO ICMS VEICULO";"PK_DEBITO_ICMS_VEICULO (PRIMARY KEY, ENABLED); SYS_C001525776 (CHECK, ENABLED)"
"IPVA2";"DEBITO_ICMS_VEICULO";2;"SEQ_VEICULO";"NUMBER";22;"N";0;6;66368;0;0,0000150675024108004;"NO";1;"Sequencial do veiculo.";"FK_VEICULO_R_DEB_ICMS_VEI (FOREIGN KEY, ENABLED); SYS_C001525777 (CHECK, ENABLED)"
"IPVA2";"DEBITO_ICMS_VEICULO";3;"SEQ_PESSOA";"NUMBER";22;"N";0;6;36812;0;0,000027;"NO";254;"Identificador único de instância de Pessoa no Cadastro.";"FK_PESSOA_R_DEB_ICMS_VEI (FOREIGN KEY, ENABLED); SYS_C001525778 (CHECK, ENABLED)"
"IPVA2";"DEBITO_ICMS_VEICULO";4;"SEQ_DEBITO";"NUMBER";22;"Y";0;4;47764;54709;0,0000209362699941378;"NO";1;"Campo chave primaria da tabela que irá utilizar a sequence SEQ_DEBITO.";"FK_DEBITO_R_DEB_VEICULO_ICMS (FOREIGN KEY, ENABLED)"
"IPVA2";"DEBITO_ICMS_VEICULO";5;"SEQ_DAE_EMITIDO";"NUMBER";22;"N";0;7;101544;0;0,00001;"NO";254;"";"FK_DAE_R_DEB_ICMS_VEICULO (FOREIGN KEY, ENABLED); SYS_C001525779 (CHECK, ENABLED)"
"IPVA2";"DEBITO_ICMS_VEICULO";6;"COD_TIPO_RESTRICAO";"NUMBER";22;"Y";0;3;4;0;0,00000485861432319502;"NO";4;"CODIGO DO TIPO DA RESTRICAO";" (, )"
"IPVA2";"DEBITO_ICMS_VEICULO";7;"VLR_REFERENCIA_BASE";"NUMBER";22;"Y";5;6;2904;1;0,00034435261707989;"NO";1;"";" (, )"
"IPVA2";"DEBITO_VEICULO";1;"SEQ_DEBITO_VEICULO";"NUMBER";22;"N";0;6;79404153;0;0,0000000125937997222891;"NO";1;"Sequence do debito veiculo";"PK_DEBITO_VEICULO (PRIMARY KEY, ENABLED); SYS_C001517546 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO";2;"SEQ_DEBITO";"NUMBER";22;"N";0;6;78659584;0;0,0000000127130090085399;"NO";1;"Sequencial do debito";"FK_DEBITO_R_DEBITO_VEICULO (FOREIGN KEY, ENABLED); SYS_C001517547 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO";3;"SEQ_VEICULO";"NUMBER";22;"Y";0;6;3608832;0;0,000000277097964105838;"NO";1;"Sequencial do veiculo.";"AK_DEBITO_VEICULO_UK1_DEBITO_V (UNIQUE, ENABLED); FK_VEICULO_R_DEBITO_VEICULO (FOREIGN KEY, ENABLED)"
"IPVA2";"DEBITO_VEICULO";4;"NUM_PARCELA";"NUMBER";22;"Y";0;3;12;959916;0,00000000637395453282311;"NO";12;"Numero da parcela.";"AK_DEBITO_VEICULO_UK1_DEBITO_V (UNIQUE, ENABLED)"
"IPVA2";"DEBITO_VEICULO";5;"STA_DEBITO_PARCELAMENTO";"NUMBER";22;"Y";0;2;11;70307265;0,0000000549638513742282;"NO";11;"Situação do parcelamento";" (, )"
"IPVA2";"DEBITO_VEICULO";6;"NUM_EXERCICIO";"NUMBER";22;"Y";0;4;33;0;0,00000000629689986114454;"NO";33;"Ano de exercicio do debito.";"AK_DEBITO_VEICULO_UK1_DEBITO_V (UNIQUE, ENABLED)"
"IPVA2";"DEBITO_VEICULO";7;"COD_UF";"NUMBER";22;"Y";0;3;24;9492;0,00000000629765268473153;"NO";24;"CÓDIGO DA UF";"FK_MUNICIPIO_R_DEBITO_VEICULO (FOREIGN KEY, ENABLED)"
"IPVA2";"DEBITO_VEICULO";8;"COD_MUNICIPIO";"NUMBER";22;"Y";0;4;547;9492;0,00000000629765268473153;"NO";254;"Codigo do municipio do debito.";"FK_MUNICIPIO_R_DEBITO_VEICULO (FOREIGN KEY, ENABLED)"
"IPVA2";"DEBITO_VEICULO";9;"STA_RESTRICAO";"NUMBER";22;"Y";0;2;1;79340859;0,00000790107949604766;"NO";1;"Status da Restricao";" (, )"
"IPVA2";"DEBITO_VEICULO";10;"VLR_DESC_SNTV";"NUMBER";22;"Y";2;2;6584;77560837;0,000152;"NO";254;"Valor do desconto do programa sua nota tem valor";" (, )"
"IPVA2";"DEBITO_VEICULO";11;"STA_PAGTO_DESC_SNTV";"NUMBER";22;"Y";0;3;2;0;0,00000000629689986114454;"NO";2;"Status para saber se o valor já foi pago - 0-Não pago, 1- Pago";" (, )"
"IPVA2";"DEBITO_VEICULO";12;"SEQ_PERDA_BENEFICIO";"NUMBER";22;"Y";0;2;71144;79333009;0,0000140559991004161;"NO";1;"Sequence da perda de beneficio";"AK_DEBITO_VEICULO_UK1_DEBITO_V (UNIQUE, ENABLED); FK_PERDA_BENEFICIO_R_DEB_VEIC (FOREIGN KEY, ENABLED)"
"IPVA2";"DEBITO_VEICULO_AUD";1;"SEQ_DEBITO_VEICULO";"NUMBER";22;"N";0;6;12564480;0;0,000000079589445802771;"NO";1;"Sequence do debito veiculo";"PK_DEBITO_VEICULO_AUD (PRIMARY KEY, ENABLED); SYS_C001518443 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO_AUD";2;"NUM_REV";"NUMBER";22;"N";0;6;33124352;0;0,0000000301892698157537;"NO";1;"guarda a sequencia da auditoria";"FK_AUDIT_ENTID_R_DEBITO_VEICUL (FOREIGN KEY, ENABLED); PK_DEBITO_VEICULO_AUD (PRIMARY KEY, ENABLED); SYS_C001518444 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO_AUD";3;"SEQ_DEBITO";"NUMBER";22;"N";0;6;12577792;0;0,0000000795052104534723;"NO";1;"Sequencial do debito";"SYS_C001518445 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO_AUD";4;"SEQ_VEICULO";"NUMBER";22;"Y";0;6;2068608;0;0,000000483416867768084;"NO";1;"Sequencial do veiculo.";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";5;"NUM_PARCELA";"NUMBER";22;"Y";0;3;11;1166984;0,0909090909090909;"NO";1;"Numero da parcela.";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";6;"STA_DEBITO_PARCELAMENTO";"NUMBER";22;"Y";0;3;11;4204536;0,0909090909090909;"NO";1;"Situação do parcelamento";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";7;"NUM_EXERCICIO";"NUMBER";22;"Y";0;4;30;8;0,000000012489804260537;"NO";30;"Ano de exercicio do debito.";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";8;"COD_UF";"NUMBER";22;"Y";0;3;16;11012;0,0625;"NO";1;"CÓDIGO DA UF";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";9;"COD_MUNICIPIO";"NUMBER";22;"Y";0;4;227;11012;0,00440528634361233;"NO";1;"Codigo do municipio do debito.";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";10;"TIP_REVTYPE";"NUMBER";22;"Y";0;3;3;0;0,333333333333333;"NO";1;"Armazena o tipo da revisao:
ADD (REVTYPE=0) - INSERT
MOD (REVTYPE=1) - UPDATE
DEL (REVTYPE=2) - DELETE ";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";11;"STA_RESTRICAO";"NUMBER";22;"Y";0;2;1;39943727;1;"NO";1;"Status da Restricao";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";12;"VLR_DESC_SNTV";"NUMBER";22;"Y";2;2;6593;37100562;0,000151676020021235;"NO";1;"Valor do desconto do programa sua nota tem valor";" (, )"
"IPVA2";"DEBITO_VEICULO_AUD";13;"STA_PAGTO_DESC_SNTV";"NUMBER";22;"Y";0;2;2;15689080;0,5;"NO";1;"Status para saber se o valor já foi pago - 0-Não pago, 1- Pago";" (, )"
"IPVA2";"DEBITO_VEICULO_TMP";1;"SEQ_DEBITO_VEICULO";"NUMBER";22;"N";0;6;12680027;0;0,0000000788641853838324;"NO";1;"";"SYS_C001520699 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO_TMP";2;"SEQ_DEBITO";"NUMBER";22;"N";0;6;12680027;0;0,0000000788641853838324;"NO";1;"";"SYS_C001520700 (CHECK, ENABLED)"
"IPVA2";"DEBITO_VEICULO_TMP";3;"SEQ_VEICULO";"NUMBER";22;"Y";0;6;2630912;0;0,000000380096331614284;"NO";1;"";" (, )"
"IPVA2";"DEBITO_VEICULO_TMP";4;"NUM_PARCELA";"NUMBER";22;"Y";0;3;11;90622;0,0909090909090909;"NO";1;"";" (, )"
"IPVA2";"DEBITO_VEICULO_TMP";5;"STA_DEBITO_PARCELAMENTO";"NUMBER";22;"Y";0;2;11;10422106;0,0909090909090909;"NO";1;"";" (, )"
"IPVA2";"DEBITO_VEICULO_TMP";6;"NUM_EXERCICIO";"NUMBER";22;"Y";0;4;26;623;0,0384615384615385;"NO";1;"";" (, )"
"IPVA2";"DEBITO_VEICULO_TMP";7;"COD_UF";"NUMBER";22;"Y";0;3;24;1354;0,0416666666666667;"NO";1;"";" (, )"
"IPVA2";"DEBITO_VEICULO_TMP";8;"COD_MUNICIPIO";"NUMBER";22;"Y";0;4;543;1354;0,00184162062615101;"NO";1;"";" (, )"
"IPVA2";"DISPENSA_IPVA";1;"SEQ_DISPENSA_IPVA";"NUMBER";22;"N";0;5;633889;0;0,0000015775632642308;"NO";1;"Sequencia de dispensa";"PK_DISPENSA_IPVA (PRIMARY KEY, ENABLED); SYS_C001517575 (CHECK, ENABLED)"
"IPVA2";"DISPENSA_IPVA";2;"SEQ_VEICULO";"NUMBER";22;"N";0;6;142864;0;0,00000699966401612723;"NO";1;"Sequencial do veiculo.";"FK_VEICULO_R_DISPENSA_IPVA (FOREIGN KEY, ENABLED); SYS_C001517576 (CHECK, ENABLED)"
"IPVA2";"DISPENSA_IPVA";3;"NUM_PROCESSO";"NUMBER";22;"Y";0;3;10849;23526;0,000005;"NO";201;"Numero do processo";" (, )"
"IPVA2";"DISPENSA_IPVA";4;"DAT_PROCESSO";"DATE";7;"Y";;2;2976;612451;0,000306;"NO";254;"Data do processo";" (, )"
"IPVA2";"DISPENSA_IPVA";5;"TIP_MOTIVO_DISPENSA";"NUMBER";22;"N";0;3;24;0;0,000000788781632115402;"NO";24;"Tipo do motivo de dispensa";"SYS_C001517577 (CHECK, ENABLED)"
"IPVA2";"DISPENSA_IPVA";6;"TIP_RESULTADO_ANALISE";"NUMBER";22;"Y";0;3;2;77;0,000000788877458931039;"NO";2;"Tipo de resultado de analise";" (, )"
"IPVA2";"DISPENSA_IPVA";7;"TIP_JUSTIFICATIVA_INDEF";"NUMBER";22;"Y";0;2;2;633879;0,05;"NO";2;"Justificativa para o indeferimento";" (, )"
"IPVA2";"DISPENSA_IPVA";8;"NUM_EXERCICIO";"NUMBER";22;"Y";0;4;33;1;0,000000788782876470291;"NO";33;"Ano do exercicio";" (, )"
"IPVA2";"DISPENSA_IPVA";9;"TXT_OBSERVACOES";"VARCHAR2";500;"Y";;19;8955;298320;0,000111669458403127;"NO";1;"Observacoes gerais";" (, )"
"IPVA2";"DISPENSA_IPVA";10;"DAT_PERDA_BENEFICIO";"DATE";7;"Y";;2;3970;616362;0,000149;"NO";254;"Data da perda da dispensa de IPVA";" (, )"
"IPVA2";"DISPENSA_IPVA_AUD";1;"SEQ_DISPENSA_IPVA";"NUMBER";22;"N";0;5;29364;0;0,0000340553058166462;"NO";1;"Sequencia de dispensa";"PK_DISPENSA_IPVA_AUD (PRIMARY KEY, ENABLED); SYS_C001517594 (CHECK, ENABLED)"
